,addedTime,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,bodyPart,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,draw.start.x,draw.start.y,event.awayTeam.name,event.awayTeam.slug,event.homeTeam.name,event.homeTeam.slug,event.id,event.slug,event.winnerCode,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalMouthLocation,goalType,homeTeam_False,homeTeam_True,id,incidentType,isHome,opponent,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,player.firstName,player.id,player.lastName,player.name,player.position,player.shortName,player.slug,player.userCount,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,reversedPeriodTime,reversedPeriodTimeSeconds,shotType,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,situation,team,time,timeSeconds,xg,xgot,shot.angle,shot.distance,xG,xG_per90,statistics.minutesPlayed,statistics.expectedAssists
1179,0,18.6,48.4,0,right-foot,0,0,0,1,48.4,18.6,50.0,0,50.0,81.0,47.6,27.5,Brentford,brentford,Newcastle United,newcastle-united,11352615,brentford-newcastle-united,1,0,50.0,19.0,low-centre,0,0,1,2200260,shot,True,Brentford,1,0,0,0,0,0,855647,0,Harvey Barnes,M,H. Barnes,harvey-barnes,2909,27.5,47.6,0,9,481,block,0,1,0,0,0,0,0,0,corner,Newcastle United,37,2219,0.005038097,0.0,22.870688382057295,28.154763715778735,0.0,0.0,83,0.024632
1180,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,52.9,0,52.9,48.6,52.4,7.5,Brentford,brentford,Newcastle United,newcastle-united,11352615,brentford-newcastle-united,1,0,47.1,51.4,close-high,0,0,1,2200259,shot,True,Brentford,0,0,1,0,0,0,113956,0,Callum Wilson,F,C. Wilson,callum-wilson,3967,7.5,52.4,0,14,839,miss,1,0,0,0,0,0,0,0,assisted,Newcastle United,32,1861,0.121960595,0.0,69.65953716170795,9.577219560946928,0.027832384566729918,0.0278323845667299,90,0.0775686
1181,0,0.2,46.2,0,head,1,0,0,0,46.2,0.2,49.6,0,49.6,87.3,43.1,2.9,Brentford,brentford,Newcastle United,newcastle-united,11352615,brentford-newcastle-united,1,0,50.4,12.7,low-centre,0,0,1,2200258,shot,True,Brentford,0,0,0,0,1,0,866469,0,Bruno Guimarães,M,Bruno Guimarães,bruno-guimaraes,10823,2.9,43.1,0,18,1036,save,0,1,0,0,0,0,0,0,corner,Newcastle United,28,1664,0.28271234,0.0329,54.35733311319747,7.936534753138895,0.06,0.06,90,0.0569886
1182,0,1.8,47.3,0,head,1,0,0,0,47.3,1.8,37.8,0,37.8,93.1,50.2,8.0,Brentford,brentford,Newcastle United,newcastle-united,11352615,brentford-newcastle-united,1,0,62.2,6.9,left,0,0,1,2200257,shot,True,Brentford,0,0,1,0,0,0,910046,0,Sven Botman,D,S. Botman,sven-botman,2917,8.0,50.2,0,18,1037,miss,0,1,0,0,0,0,0,0,corner,Newcastle United,28,1663,0.084614225,0.0,69.93324781634932,9.768337700241574,0.0,0.0,90,0.00799126
1183,0,22.4,57.9,0,right-foot,0,0,0,1,57.9,22.4,51.8,0,51.8,81.0,60.3,31.0,Brentford,brentford,Newcastle United,newcastle-united,11352615,brentford-newcastle-united,1,0,48.2,19.0,low-right,0,0,1,2200256,shot,True,Brentford,1,0,0,0,0,0,101882,0,Fabian Schär,D,F. Schär,fabian-schar,1590,31.0,60.3,0,18,1070,block,1,0,0,0,0,0,0,0,assisted,Newcastle United,28,1630,0.016206954,0.0,18.497863888124986,33.127469468987414,0.00034759358288770055,0.0003475935828877,90,0.0
1184,0,10.5,46.7,0,right-foot,0,0,0,1,46.7,10.5,50.4,0,50.4,81.0,45.2,14.9,Brentford,brentford,Newcastle United,newcastle-united,11352615,brentford-newcastle-united,1,0,49.6,19.0,low-centre,0,1,0,2200255,shot,False,Newcastle United,1,0,0,0,0,0,135256,0,Christian Nørgaard,M,C. Nørgaard,christian-norgaard,853,14.9,45.2,0,35,2055,block,1,0,0,0,0,0,0,0,assisted,Brentford,11,645,0.061469141,0.0,38.11176169056679,16.52034365732928,0.03558474992608912,0.0444809374076114,72,0.0057396
1185,0,1.1,54.2,0,right-foot,0,0,0,1,54.2,1.1,48.3,0,48.3,84.8,67.3,6.8,Brentford,brentford,Newcastle United,newcastle-united,11352615,brentford-newcastle-united,1,0,51.7,15.2,low-centre,0,1,0,2200254,shot,False,Newcastle United,0,0,0,0,1,0,966869,0,Aaron Hickey,D,A. Hickey,hickey-aaron,1121,6.8,67.3,0,42,2516,save,1,0,0,0,0,0,0,0,assisted,Brentford,4,184,0.04059976,0.0926,13.483179728192889,18.801632834701934,0.015968013468013468,0.0175258684405025,82,0.0
1186,10,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,48.1,0,48.1,74.1,45.8,14.0,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,51.9,25.9,high-left,regular,0,1,2199924,shot,True,Sheffield United,0,1,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7513,14.0,45.8,0,1,307,goal,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,90,5993,0.077261508,0.1485,40.831932915150134,15.556078246126948,0.4775793598912873,0.4775793598912873,90,0.306272
1187,8,0.0,0.0,0,head,1,0,0,0,0.0,0.0,51.0,0,51.0,79.1,45.8,4.3,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,49.0,20.9,high-centre,regular,0,1,2199923,shot,True,Sheffield United,0,1,0,0,0,0,840217,0,Richarlison,F,Richarlison,richarlison,27909,4.3,45.8,0,1,447,goal,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,90,5853,0.170790568,0.1477,85.3230118814888,7.582245649227556,0.5965266106442577,5.368739495798319,10,0.0530503
1188,5,4.5,49.6,0,right-foot,0,0,0,1,49.6,4.5,45.8,0,45.8,84.8,47.8,35.6,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,54.2,15.2,low-left,0,1,0,2199848,shot,False,Tottenham Hotspur,0,0,0,0,1,0,100637,0,Oliver Norwood,M,O. Norwood,oliver-norwood,310,35.6,47.8,0,1,628,save,0,0,0,0,0,1,0,0,regular,Sheffield United,90,5672,0.010015944,0.2815,17.819591655767024,36.09742184849339,0.12113286713286713,0.5450979020979021,20,0.0
1189,1,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,42.0,0,42.0,41.7,64.8,19.0,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,58.0,58.3,close-high-left,0,0,1,2199791,shot,True,Sheffield United,0,0,1,0,0,0,913654,0,Pedro Porro,M,P. Porro,pedro-porro,3243,19.0,64.8,0,1,897,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,90,5403,0.026075844,0.0,21.094212292576806,24.552404579501733,0.07058823529411765,0.0713813615333774,89,0.252365
1190,0,1.9,56.5,0,right-foot,0,0,0,1,56.5,1.9,51.9,0,51.9,82.9,67.5,6.3,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,48.1,17.1,low-right,0,0,1,2199785,shot,True,Sheffield United,0,0,0,0,1,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7513,6.3,67.5,0,1,28,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,90,5372,0.081352696,0.0557,12.507063798504722,18.79670155293781,0.022968013468013467,0.0229680134680134,90,0.306272
1191,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,46.6,0,46.6,44.4,46.6,7.3,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,53.4,55.6,close-high,0,0,1,2199766,shot,True,Sheffield United,0,0,1,0,0,0,840217,0,Richarlison,F,Richarlison,richarlison,27909,7.3,46.6,0,2,92,miss,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,89,5308,0.12169636,0.0,68.12854680830539,9.58231084024116,0.05248051948051948,0.4723246753246753,10,0.0530503
1192,0,6.4,37.9,0,right-foot,0,0,0,1,37.9,6.4,48.0,0,48.0,81.0,33.9,9.0,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,52.0,19.0,low-left,0,0,1,2199771,shot,True,Sheffield United,1,0,0,0,0,0,38710,0,Ivan Perišić,M,I. Perišić,ivan-perisic,12169,9.0,33.9,0,3,168,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,88,5232,0.077745229,0.0,18.252543349447855,18.57677249878168,0.022449494949494952,0.2020454545454545,10,0.149582
1193,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,58.8,0,58.8,43.1,38.2,19.7,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,41.2,56.9,close-high-right,0,0,1,2199611,shot,True,Sheffield United,0,0,1,0,0,0,862223,0,Manor Solomon,M,M. Solomon,manor-solomon,2465,19.7,38.2,0,14,797,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,77,4603,0.035819657,0.0,24.08385581681448,23.42036785372879,0.01,0.01125,80,0.358861
1194,0,16.6,56.3,0,right-foot,0,0,0,1,56.3,16.6,51.3,0,51.3,81.0,58.6,24.1,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,48.7,19.0,low-centre,0,0,1,2199616,shot,True,Sheffield United,1,0,0,0,0,0,844842,0,Yves Bissouma,M,Y. Bissouma,yves-bissouma,3789,24.1,58.6,0,15,879,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,76,4521,0.026454905,0.0,23.353493164308045,26.16088214925437,0.00034759358288770055,0.0003475935828877,90,0.218712
1195,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,54.5,0,54.5,98.7,36.1,10.0,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,45.5,1.3,low-right,regular,1,0,2199569,shot,False,Tottenham Hotspur,0,1,0,0,0,0,837495,0,Gustavo Hamer,M,G. Hamer,gustavo-hamer,641,10.0,36.1,0,18,1022,goal,0,0,0,0,0,0,0,1,throw-in-set-piece,Sheffield United,73,4378,0.080244474,0.7517,23.378775385277233,17.378901742333973,0.8118181818181819,0.9020202020202022,81,0.187244
1196,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,64.0,0,64.0,72.2,48.1,8.8,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,36.0,27.8,right,0,1,0,2199517,shot,False,Tottenham Hotspur,0,0,1,0,0,0,33854,0,Chris Basham,D,C. Basham,chris-basham,82,8.8,48.1,0,20,1194,miss,0,0,0,0,0,0,1,0,set-piece,Sheffield United,71,4206,0.102904126,0.0,63.41634931715981,10.54161572725063,0.05875,0.05875,90,0.0
1197,0,14.0,65.2,0,left-foot,0,1,0,0,65.2,14.0,49.2,0,49.2,81.0,68.3,16.7,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,50.8,19.0,low-centre,0,0,1,2199470,shot,True,Sheffield United,1,0,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7513,16.7,68.3,0,23,1364,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,68,4036,0.020595307,0.0,17.699540559911334,25.13982608614464,0.0013043478260869564,0.0013043478260869,90,0.306272
1198,0,6.7,59.7,0,left-foot,0,1,0,0,59.7,6.7,47.9,0,47.9,81.0,72.7,14.0,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,52.1,19.0,low-left,0,0,1,2199564,shot,True,Sheffield United,1,0,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7513,14.0,72.7,0,24,1391,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,67,4009,0.027213661,0.0,12.902636762413286,26.920346962233936,0.0013043478260869564,0.0013043478260869,90,0.306272
1199,0,2.3,48.6,0,left-foot,0,1,0,0,48.6,2.3,49.4,0,49.4,88.0,43.1,14.2,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,50.6,12.0,low-centre,0,1,0,2199458,shot,False,Tottenham Hotspur,0,0,0,0,1,0,1003334,0,James McAtee,M,J. Mcatee,james-mcatee,1980,14.2,43.1,0,24,1407,save,1,0,0,0,0,0,0,0,assisted,Sheffield United,67,3993,0.059466276,0.0213,36.298323809724444,16.55133480634781,0.038417291703005986,0.0493936607610077,70,0.00651225
1200,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,50.6,0,50.6,45.8,36.4,9.6,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,49.4,54.2,close-high,0,0,1,2199443,shot,True,Sheffield United,0,0,1,0,0,0,862223,0,Manor Solomon,M,M. Solomon,manor-solomon,2465,9.6,36.4,0,25,1455,miss,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,66,3945,0.137442678,0.0,23.863549643993654,16.904737516625076,0.01,0.01125,80,0.358861
1201,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,61.5,0,61.5,48.6,26.1,14.6,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,38.5,51.4,high-right,0,0,1,2199337,shot,True,Sheffield United,0,0,1,0,0,0,862223,0,Manor Solomon,M,M. Solomon,manor-solomon,2465,14.6,26.1,0,30,1762,miss,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,61,3638,0.026159147,0.0,12.32757711244576,28.078990349490034,0.0005128205128205128,0.000576923076923,80,0.358861
1202,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,69.1,0,69.1,93.1,53.9,13.4,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,30.9,6.9,right,0,0,1,2199368,shot,True,Sheffield United,0,0,1,0,0,0,829932,0,Cristian Romero,D,C. Romero,cristian-romero,14269,13.4,53.9,0,30,1788,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,61,3612,0.018640734,0.0,42.42754001886518,14.989557948067558,0.07533333333333334,0.0753333333333333,90,0.0862353
1203,0,6.3,63.7,0,right-foot,0,0,0,1,63.7,6.3,47.3,0,47.3,81.0,66.3,7.3,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,52.7,19.0,low-left,0,0,1,2199284,shot,True,Sheffield United,1,0,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7513,7.3,66.3,0,34,2030,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,57,3370,0.049248219,0.0,15.698997568006206,18.107618488183792,0.02537878787878788,0.0253787878787878,90,0.306272
1204,0,11.1,55.1,0,left-foot,0,1,0,0,55.1,11.1,48.7,0,48.7,81.0,56.2,13.1,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,51.3,19.0,low-centre,0,0,1,2199272,shot,True,Sheffield United,1,0,0,0,0,0,111505,0,Heung-min Son,F,H. M. Son,heung-min-son,46235,13.1,56.2,0,35,2041,block,0,0,0,0,0,0,1,0,set-piece,Tottenham Hotspur,56,3359,0.040626746,0.0,39.19321424585042,15.408355723644291,0.010307692307692306,0.0115961538461538,80,0.0160523
1205,0,15.4,52.2,0,right-foot,0,0,0,1,52.2,15.4,50.1,0,50.1,81.0,52.7,19.4,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,49.9,19.0,low-centre,0,0,1,2199150,shot,True,Sheffield United,1,0,0,0,0,0,1002711,0,Pape Matar Sarr,M,P. M. Sarr,pape-matar-sarr,6108,19.4,52.7,0,44,2605,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,47,2795,0.074747793,0.0,31.624894358588552,20.370751436865643,0.00034759358288770055,0.0003910427807486,80,0.0539313
1206,4,1.4,50.0,0,head,1,0,0,0,50.0,1.4,52.1,0,52.1,75.9,51.5,14.0,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,47.9,24.1,high-right,0,1,0,2198987,shot,False,Tottenham Hotspur,0,0,0,0,1,0,367228,0,Oliver McBurnie,F,O. McBurnie,oliver-mcburnie,506,14.0,51.5,0,1,2508,save,0,1,0,0,0,0,0,0,corner,Sheffield United,45,2892,0.023940036,0.1144,43.16150745823033,15.15157735094229,0.083,0.083,90,0.00562323
1207,1,9.0,66.2,0,left-foot,0,1,0,0,66.2,9.0,52.1,0,52.1,81.0,70.1,11.5,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,47.9,19.0,low-right,0,0,1,2198949,shot,True,Sheffield United,1,0,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7513,11.5,70.1,0,1,2651,block,0,0,0,0,0,0,1,0,set-piece,Tottenham Hotspur,45,2749,0.022738945,0.0,14.20221261247092,23.416077955272215,0.02,0.02,90,0.306272
1208,0,7.2,65.5,0,right-foot,0,0,0,1,65.5,7.2,49.5,0,49.5,81.0,69.7,9.1,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,50.5,19.0,low-centre,0,0,1,2198880,shot,True,Sheffield United,1,0,0,0,0,0,928124,0,Dejan Kulusevski,F,D. Kulusevski,dejan-kulusevski,7513,9.1,69.7,0,4,199,block,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,42,2501,0.037234053,0.0,12.942616643931308,21.923282369568863,0.0003787878787878788,0.0003787878787878,90,0.306272
1209,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,63.9,0,63.9,90.3,33.5,10.1,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,36.1,9.7,right,0,0,1,2198845,shot,True,Sheffield United,0,0,1,0,0,0,356398,0,James Maddison,M,J. Maddison,james-maddison,9806,10.1,33.5,0,6,306,miss,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,40,2394,0.034886274,0.0,18.42229460264252,19.497230937660493,0.021304347826086957,0.0213043478260869,90,0.220535
1210,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,67.7,0,67.7,91.7,48.3,8.2,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,32.3,8.3,right,0,0,1,2198812,shot,True,Sheffield United,0,0,1,0,0,0,111505,0,Heung-min Son,F,H. M. Son,heung-min-son,46235,8.2,48.3,0,7,407,miss,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,39,2293,0.09181004,0.0,67.28805673908269,10.017987037464316,0.06500849008905277,0.0731345513501843,80,0.0160523
1211,0,2.3,48.6,0,left-foot,0,1,0,0,48.6,2.3,49.4,0,49.4,81.0,37.1,19.3,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,50.6,19.0,low-centre,0,0,1,2198712,shot,True,Sheffield United,0,0,0,0,1,0,356398,0,James Maddison,M,J. Maddison,james-maddison,9806,19.3,37.1,0,12,698,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,34,2002,0.044166349,0.0264,23.17407394190672,23.63239632025266,0.0,0.0,90,0.220535
1212,0,2.0,50.7,0,right-foot,0,0,0,1,50.7,2.0,47.0,0,47.0,94.9,49.6,19.5,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,53.0,5.1,low-left,0,0,1,2198634,shot,True,Sheffield United,0,0,0,0,1,0,862223,0,Manor Solomon,M,M. Solomon,manor-solomon,2465,19.5,49.6,0,19,1105,save,0,0,0,0,0,1,0,0,regular,Tottenham Hotspur,27,1595,0.067364365,0.1828,32.03931361651306,20.290222877251793,0.014586318972033259,0.0164096088435374,80,0.358861
1213,0,2.5,52.5,0,right-foot,0,0,0,1,52.5,2.5,51.7,0,51.7,94.9,59.3,22.6,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,48.3,5.1,low-centre,0,0,1,2198597,shot,True,Sheffield United,0,0,0,0,1,0,356398,0,James Maddison,M,J. Maddison,james-maddison,9806,22.6,59.3,0,22,1291,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,24,1409,0.069263786,0.0606,24.02837284049673,25.021069365087914,0.04277365469431467,0.0427736546943146,90,0.220535
1214,0,1.6,52.7,0,right-foot,0,0,0,1,52.7,1.6,52.6,0,52.6,98.1,51.5,13.7,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,47.4,1.9,low-right,0,1,0,2198592,shot,False,Tottenham Hotspur,0,0,0,0,1,0,1003334,0,James McAtee,M,J. Mcatee,james-mcatee,1980,13.7,51.5,0,23,1364,save,1,0,0,0,0,0,0,0,assisted,Sheffield United,23,1336,0.199018076,0.2208,44.000319178031354,14.874378663367155,0.3175221374697984,0.4082427481754551,70,0.00651225
1215,0,3.6,48.2,0,right-foot,0,0,0,1,48.2,3.6,54.1,0,54.1,86.1,34.5,21.2,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,45.9,13.9,low-right,0,0,1,2198542,shot,True,Sheffield United,0,0,0,0,1,0,111505,0,Heung-min Son,F,H. M. Son,heung-min-son,46235,21.2,34.5,0,25,1495,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,21,1205,0.031518292,0.3808,19.91904967885594,26.59787727681838,0.08162108262108263,0.0918237179487179,80,0.0160523
1216,0,2.5,43.1,0,left-foot,0,1,0,0,43.1,2.5,47.5,0,47.5,94.9,37.3,5.3,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,52.5,5.1,low-left,0,0,1,2198522,shot,True,Sheffield United,0,0,0,0,1,0,844842,0,Yves Bissouma,M,Y. Bissouma,yves-bissouma,3789,5.3,37.3,0,27,1584,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,19,1116,0.226990744,0.5812,20.894900274234516,13.86804640191006,0.022286963094416513,0.0222869630944165,90,0.218712
1217,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,50.8,0,50.8,40.3,50.9,9.7,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,49.2,59.7,close-high,0,0,1,2198504,shot,True,Sheffield United,0,0,1,0,0,0,829932,0,Cristian Romero,D,C. Romero,cristian-romero,14269,9.7,50.9,0,28,1635,miss,0,1,0,0,0,0,0,0,corner,Tottenham Hotspur,18,1065,0.044464584,0.0,59.603417191988136,11.233944477211256,0.0027219251336898396,0.0027219251336898,90,0.0862353
1218,0,2.3,48.0,0,head,1,0,0,0,48.0,2.3,49.2,0,49.2,92.4,43.0,7.4,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,50.8,7.6,low-centre,0,0,1,2198494,shot,True,Sheffield United,0,0,0,0,1,0,1002711,0,Pape Matar Sarr,M,P. M. Sarr,pape-matar-sarr,6108,7.4,43.0,0,29,1692,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,17,1008,0.172914028,0.1102,49.410663091398185,11.01975237947791,0.060067720643444594,0.0675761857238751,80,0.0539313
1219,0,8.3,42.2,0,right-foot,0,0,0,1,42.2,8.3,46.8,0,46.8,81.0,39.0,14.1,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,53.2,19.0,low-left,0,1,0,2198428,shot,False,Tottenham Hotspur,1,0,0,0,0,0,367228,0,Oliver McBurnie,F,O. McBurnie,oliver-mcburnie,506,14.1,39.0,0,35,2053,block,1,0,0,0,0,0,0,0,assisted,Sheffield United,11,647,0.108338177,0.0,28.884041933719754,18.38355844420877,0.00724025974025974,0.0072402597402597,90,0.00562323
1220,0,2.8,52.5,0,right-foot,0,0,0,1,52.5,2.8,48.1,0,48.1,96.2,70.4,25.2,Sheffield United,sheffield-united,Tottenham Hotspur,tottenham-hotspur,11352621,tottenham-hotspur-sheffield-united,1,0,51.9,3.8,low-left,0,0,1,2198402,shot,True,Sheffield United,0,0,0,0,1,0,1002711,0,Pape Matar Sarr,M,P. M. Sarr,pape-matar-sarr,6108,25.2,70.4,0,37,2200,save,1,0,0,0,0,0,0,0,assisted,Tottenham Hotspur,9,500,0.0152457,0.0934,15.410541453805651,32.77778808761442,0.051666666666666666,0.0581249999999999,80,0.0539313
1221,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,37.8,0,37.8,40.3,34.7,10.1,Manchester City,manchester-city,West Ham United,west-ham-united,11352625,west-ham-united-manchester-city,2,0,62.2,59.7,high-left,0,0,1,2199760,shot,True,Manchester City,0,0,1,0,0,0,877102,0,Nayef Aguerd,D,N. Aguerd,nayef-aguerd,7717,10.1,34.7,0,1,35,miss,0,0,0,0,0,0,1,0,set-piece,West Ham United,90,5365,0.017498823,0.0,20.553755786065476,18.528494725024274,0.01,0.01,90,0.0
1222,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,53.2,0,53.2,87.3,38.5,10.2,Manchester City,manchester-city,West Ham United,west-ham-united,11352625,west-ham-united-manchester-city,2,0,46.8,12.7,low-right,regular,1,0,2199717,shot,False,West Ham United,0,1,0,0,0,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,260389,10.2,38.5,0,5,254,goal,1,0,0,0,0,0,0,0,assisted,Manchester City,86,5146,0.075480044,0.6054,29.41249471675265,15.779474278786061,0.6224861660079051,0.6294803925922636,89,0.0313962
1223,0,4.4,51.1,0,left-foot,0,1,0,0,51.1,4.4,49.4,0,49.4,87.3,52.6,8.4,Manchester City,manchester-city,West Ham United,west-ham-united,11352625,west-ham-united-manchester-city,2,0,50.6,12.7,low-centre,0,1,0,2199644,shot,False,West Ham United,0,0,0,0,1,0,839956,0,Erling Haaland,F,E. Haaland,erling-haaland,260389,8.4,52.6,0,9,527,save,1,0,0,0,0,0,0,0,assisted,Manchester City,82,4873,0.36459437,0.1839,63.70353989811229,10.34770078887514,0.1346398259176495,0.1361526329504321,89,0.0313962
